,210X24,210X204,210X205,210X213,210X215,220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236,300X2,300X3,300X4,300X6,300X7,300X9,300X10,300X13,300X14,300X20,310X56,310X60,310X64,310X68,310X72,310X76,310X80,310X84,311X29,311X30,311X31,311X32,311X99,311X100,311X187,311X188,261X373,261X374,261X559,261X560,261X745,261X746,330X623,330X640,330X1165,330X1168,330X1169,360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,520X148,520X152,520X171,520X173,520X248,520X250,520X346,520X348,520X354,520X356,750X691,750X710,750X711,750X1287,750X1291,750X1292,750X1293
78,20170724142904,20170724143631,20170724143115,20170724143630.0,20170724143142.0,2017072510142356.8,2017072510125376,2017072510140808.8,2017072510131843,2017072510141095.2,2017072510124954,2017072510140584.0,2017072510131490,20170725103219.0,20170725103219.0,20170725101726.0,20170725101258.0,20170725101225.0,20170725101122.0,20170725094014.0,20170725094014.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170731183207.0,20170731183135.0,20170731183222.0,20170731183135.0,20170731183103.0,20170731183014.0,20170731182954.0,20170731183103.0,20170731183014.0,20170731182335.0,2017080100153367,2017080100134875,2017080100151842,2017080100141960,2017080100152129,2017080100134453,2017080100151618,2017080100141609,20170731183627,20170731184042.0,20170731183531,20170731183952.0,20170731183731,20170731183711,20170731183736,20170731183731,20170731183750,20170731183736,20170731183756,20170731183750,20170731183809,20170731183756,20170802,20170802,20170802,20170802,20170802,20170803,20170803,20170803,20170803,20170803,20170803,20170803,20170803105002,20170803104939,20170803105303,20170803103810,20170803104426,20170803104412,20170803104429,20170803104426,20170803104939,20170803104915,20170803104412,20170803104400,20170803104915,20170803104429,20170803195840,20170803195905,20170803195953,20170803195817,20170724025206,20170724025123,20170724025318.0,20170724023307,20170724025123,20170724024130,20170724024042,20170724024030,20170724024130,20170724024042,20170730.0,20170730.0,20170730.0,20170730.0,20170730.0,20170730.0,20170730.0
79,20170724143401,20170724144124,20170724143608,20170724144124.0,20170724143636.0,2017072510121810.0,2017072510101409,2017072510120259.2,2017072510104781,2017072510120548.0,2017072510100989,2017072510120032.0,2017072510104429,20170725102950.0,20170725102950.0,20170725101253.0,20170725101019.0,20170725100945.0,20170725100907.0,20170725093803.0,20170725093803.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170731183451.0,20170731183419.0,20170731183505.0,20170731183419.0,20170731183347.0,,20170731183239.0,20170731183347.0,,20170731182722.0,2017080100130934,2017080100090950,2017080100125417,2017080100093328,2017080100125698,2017080100090528,2017080100125181,2017080100092976,20170731183938,20170731184320.0,20170731183739,20170731184232.0,20170731184053,20170731184032,20170731184057,20170731184053,20170731184111,20170731184058,20170731184117,20170731184111,20170731184131,20170731184118,20170802,20170802,20170802,20170802,20170802,20170803,20170803,20170803,20170803,20170803,20170803,20170803,20170803105455,20170803105431,20170803105516,20170803104101,20170803105117,20170803105103,20170803105121,20170803105117,20170803105431,20170803105408,20170803105103,20170803105051,20170803105408,20170803105121,20170803200059,20170803200123,20170803200203,20170803200035,20170724025705,20170724025623,20170724025752.0,20170724023549,20170724025623,20170724025538,20170724025451,20170724025438,20170724025538,20170724025451,20170730.0,20170730.0,20170730.0,20170730.0,20170730.0,20170730.0,20170730.0
80,20170718095207,20170718095837,20170718095321,20170718095837.0,20170718095349.0,2017071820305056.0,2017071820221284,2017071820303487.2,2017071820293670,2017071820303778.0,2017071820220864,2017071820303260.0,2017071820293317,20170718204347.0,20170718204347.0,20170718203151.0,20170718195721.0,20170718195658.0,20170718195630.0,20170718193657.0,20170718193657.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170725012328.0,20170725012256.0,20170725012343.0,20170725012256.0,20170725012151.0,20170725012102.0,20170725012043.0,20170725012151.0,20170725012102.0,20170725011649.0,2017072615473309,2017072615451912,2017072615471803,2017072615455195,2017072615472081,2017072615451489,2017072615471570,2017072615454845,20170725013728,20170725014154.0,20170725013446,20170725014119.0,20170725013916,20170725013855,20170725013920,20170725013916,20170725013934,20170725013921,20170725013941,20170725013934,20170725013954,20170725013941,20170727,20170727,20170727,20170727,20170727,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728210913,20170728210850,20170728210948,20170728210222,20170728210727,20170728210713,20170728210730,20170728210727,20170728210850,20170728210759,20170728210713,20170728210701,20170728210759,20170728210730,20170729001026,20170729001051,20170729001140,20170729001003,20170718042224,20170718042127,20170718042245.0,20170718035846,20170718042127,20170718042028,20170718041924,20170718041912,20170718042028,20170718041924,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0
81,20170725074421,20170725075053,20170725074538,20170725075053.0,20170725074605.0,2017072807290890.0,2017072807273753,2017072807285342.0,2017072807280189,2017072807285628.0,2017072807273331,2017072807285107.2,2017072807275835,20170728071937.0,20170728071937.0,20170728070414.0,20170728070213.0,20170728070139.0,20170728070101.0,20170728063640.0,20170728063640.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170802202101.0,20170802202029.0,20170802201957.0,20170802202029.0,20170802201957.0,20170802201908.0,20170802201848.0,20170802201957.0,20170802201908.0,20170802201550.0,2017080301342907,2017080301324539,2017080301341364,2017080301331500,2017080301341645,2017080301324112,2017080301341140,2017080301331146,20170802202612,20170802202904.0,20170802202450,20170802202916.0,20170802202727,20170802202707,20170802202731,20170802202727,20170802202745,20170802202732,20170802202752,20170802202745,20170802202805,20170802202752,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805173600,20170805173537,20170805173640,20170805172344,20170805173421,20170805173407,20170805173424,20170805173421,20170805173537,20170805173504,20170805173407,20170805173355,20170805173504,20170805173424,20170805203912,20170805203938,20170805204035,20170805203849,20170725043557,20170725043500,20170725043743.0,20170725043117,20170725043500,20170725043401,20170725043257,20170725043245,20170725043401,20170725043257,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0
82,20170725074629,20170725075321,20170725074805,20170725075321.0,20170725074833.0,2017072807280446.0,2017072807245598,2017072807274896.0,2017072807265945,2017072807275180.8,2017072807245178,2017072807274671.2,2017072807265592,20170727160214.0,20170727160214.0,20170727154713.0,20170727154202.0,20170727154128.0,20170727154042.0,20170727150904.0,20170727150904.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170802201942.0,20170802201910.0,,20170802201910.0,20170802201838.0,20170802201749.0,20170802201729.0,20170802201838.0,20170802201749.0,20170802201517.0,2017080301331756,2017080301313979,2017080301330206,2017080301321268,2017080301330492,2017080301313551,2017080301325982,2017080301320917,20170802202455,20170802202819.0,20170802202358,20170802202727.0,20170802202547,20170802202527,20170802202551,20170802202547,20170802202605,20170802202552,20170802202611,20170802202605,20170802202625,20170802202612,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805173717,20170805173654,20170805173823,20170805172453,20170805173549,20170805173536,20170805173553,20170805173549,20170805173654,20170805173628,20170805173536,20170805173524,20170805173628,20170805173553,20170805204035,20170805204101,20170805204304,20170805204012,20170725043915,20170725043818,20170725043937.0,20170725043205,20170725043818,20170725043606,20170725043502,20170725043450,20170725043606,20170725043502,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0
83,20170725074838,20170725075603,20170725075047,20170725075603.0,20170725075115.0,2017072807270200.8,2017072807233981,2017072807264651.2,2017072807240071,2017072807264939.2,2017072807233556,2017072807264424.8,2017072807235720,20170727163317.0,20170727163317.0,20170727161715.0,20170727161450.0,20170727161414.0,20170727161328.0,20170727154208.0,20170727154208.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170802202447.0,20170802202416.0,20170802202520.0,20170802202416.0,20170802202344.0,20170802202254.0,20170802202235.0,20170802202344.0,20170802202254.0,20170802201736.0,2017080301321526,2017080301302117,2017080301315978,2017080301311037,2017080301320257,2017080301301701,2017080301315754,2017080301310684,20170802202838,20170802203245.0,20170802202825,20170802203154.0,20170802203050,20170802203030,20170802203055,20170802203050,20170802203109,20170802203055,20170802203115,20170802203109,20170802203128,20170802203115,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805173900,20170805173837,20170805174004,20170805172647,20170805173714,20170805173700,20170805173718,20170805173714,20170805173837,20170805173745,20170805173700,20170805173648,20170805173745,20170805173718,20170805204304,20170805204330,20170805204427,20170805204241,20170725044238,20170725044140,20170725044257.0,20170725043254,20170725044140,20170725044041,20170725043937,20170725043925,20170725044041,20170725043937,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0,20170801.0
84,20170723104544,20170723105145,20170723104628,20170723105144.0,20170723104656.0,2017072502140614.0,2017072502121704,2017072502135054.0,2017072502124228,2017072502135352.8,2017072502121282,2017072502134831.2,2017072502123875,20170725023144.0,20170725023144.0,20170725021440.0,20170725021221.0,20170725021147.0,20170725021110.0,20170725014203.0,20170725014203.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170726140758.0,20170726140727.0,,20170726140727.0,20170726140654.0,20170726140605.0,20170726140546.0,20170726140654.0,20170726140605.0,20170726135836.0,2017072711592348,2017072711551003,2017072711590845,2017072711554409,2017072711591109,2017072711550581,2017072711590493,2017072711554057,20170726141129,20170726141459.0,20170726141033,20170726141402.0,20170726141231,20170726141210,20170726141235,20170726141231,20170726141249,20170726141236,20170726141255,20170726141249,20170726141308,20170726141255,20170728,20170728,20170728,20170728,20170728,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729102747,20170729102723,20170729102821,20170729102131,20170729102629,20170729102616,20170729102633,20170729102629,20170729102723,20170729102659,20170729102616,20170729102603,20170729102659,20170729102633,20170729155623,20170729155649,20170729155844,20170729155600,20170723085039,20170723084956,20170723085155.0,20170723083858,20170723084956,20170723084843,20170723084755,20170723084638,20170723084843,20170723084755,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
85,20170723121320,20170723122258,20170723121741,20170723122258.0,20170723121809.0,2017072501460906.0,2017072501410868,2017072501455359.2,2017072501415012,2017072501455644.8,2017072501410448,2017072501455124.8,2017072501414660,20170725015941.0,20170725015941.0,20170725014642.0,20170725014113.0,20170725014039.0,20170725013946.0,20170725010214.0,20170725010214.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,,20170726145017.0,20170726145103.0,20170726145017.0,20170726144944.0,20170726144855.0,20170726144836.0,20170726144944.0,20170726144855.0,20170726144318.0,2017072711250290,2017072711225271,2017072711244779,2017072711231151,2017072711245050,2017072711224846,2017072711244553,2017072711230798,20170726145432,20170726145826.0,20170726145335,20170726145729.0,20170726145547,20170726145527,20170726145551,20170726145547,20170726145605,20170726145552,20170726145612,20170726145605,20170726145625,20170726145612,20170728,20170728,20170728,20170728,20170728,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729110140,20170729110117,20170729110234,20170729105549,20170729110023,20170729110009,20170729110027,20170729110023,20170729110117,20170729110053,20170729110009,20170729105957,20170729110053,20170729110027,20170729164700,20170729164725,20170729164825,20170729164636,20170723100506,20170723100423,20170723100542.0,20170723095250,20170723100423,20170723100339,20170723100251,20170723100239,20170723100339,20170723100251,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
86,20170724075344,20170724080007,20170724075451,20170724080007.0,20170724075519.0,2017072508174528.0,2017072508161267,2017072508172980.8,2017072508163573,2017072508173267.2,2017072508160845,2017072508172754.0,2017072508163221,20170725083455.0,20170725083455.0,20170725081841.0,20170725081617.0,20170725081540.0,20170725081453.0,20170725074522.0,20170725074522.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,,20170726062127.0,20170726062213.0,20170726062127.0,20170726062043.0,20170726061954.0,20170726061934.0,20170726062043.0,20170726061954.0,20170726061317.0,2017072709491879,2017072709474232,2017072709490368,2017072709480060,2017072709490637,2017072709473810,2017072709490143,2017072709475707,20170726062734,20170726063046.0,20170726062638,20170726062957.0,20170726062827,20170726062807,20170726062831,20170726062827,20170726062846,20170726062832,20170726062852,20170726062846,20170726062905,20170726062852,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729154842,20170729154818,20170729154924,20170729154207,20170729154725,20170729154711,20170729154728,20170729154725,20170729154818,20170729154755,20170729154711,20170729154659,20170729154755,20170729154728,20170729192545,20170729192611,20170729192715,20170729192522,20170723195056,20170723194959,20170723195114.0,20170723194016,20170723194959,20170723194900,20170723194756,20170723194744,20170723194900,20170723194756,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
87,20170722205042,20170722205826,20170722205310,20170722205825.0,20170722205338.0,2017072317225900.0,2017072317211078,2017072317224352.8,2017072317213534,2017072317224642.0,2017072317210657,2017072317224115.2,2017072317213182,20170723173726.0,20170723173726.0,20170723172327.0,20170723172110.0,20170723172036.0,20170723171958.0,20170723165543.0,20170723165543.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170724205936.0,20170724205904.0,20170724205951.0,20170724205904.0,20170724205832.0,20170724205743.0,20170724205723.0,20170724205832.0,20170724205743.0,20170724191702.0,2017072611081712,2017072611055210,2017072611080207,2017072611062543,2017072611080475,2017072611054790,2017072611075856,2017072611062192,20170724210421,20170724210757.0,20170724210330,20170724210722.0,20170724210521,20170724210500,20170724210525,20170724210521,20170724210539,20170724210526,20170724210546,20170724210539,20170724210559,20170724210546,20170727,20170727,20170727,20170727,20170727,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728211028,20170728211005,20170728211100,20170728210413,20170728210845,20170728210831,20170728210849,20170728210845,20170728211005,20170728210941,20170728210831,20170728210819,20170728210941,20170728210849,20170729021039,20170729021105,20170729021200,20170729021016,20170722190050,20170722185953,20170722190109.0,20170722185012,20170722185953,20170722185854,20170722185750,20170722185738,20170722185854,20170722185750,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0
88,20170724080733,20170724081320,20170724080803,20170724081320.0,20170724080831.0,2017072508151628.0,2017072508134195,2017072508150078.0,2017072508135965,2017072508150360.0,2017072508133773,2017072508145851.2,2017072508135612,20170725083226.0,20170725083226.0,20170725081611.0,20170725081347.0,20170725081310.0,20170725081223.0,20170725074312.0,20170725074312.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170726062544.0,20170726062513.0,20170726062559.0,20170726062513.0,20170726062438.0,20170726062349.0,20170726062330.0,20170726062438.0,20170726062349.0,20170726061702.0,2017072709465078,2017072709451475,2017072709463582,2017072709453681,2017072709463850,2017072709451053,2017072709463346,2017072709453328,20170726063050,20170726063414.0,20170726062953,20170726063324.0,20170726063143,20170726063123,20170726063147,20170726063143,20170726063202,20170726063148,20170726063208,20170726063202,20170726063221,20170726063208,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729155116,20170729155052,20170729155145,20170729154440,20170729154957,20170729154943,20170729155000,20170729154957,20170729155052,20170729155028,20170729154943,20170729154931,20170729155028,20170729155000,20170729192920,20170729192945,20170729193107,20170729192856,20170723195506,20170723195409,20170723195525.0,20170723194426,20170723195409,20170723195310,20170723195206,20170723195154,20170723195310,20170723195206,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
89,20170724084619,20170724085206,20170724084649,20170724085206.0,20170724084717.0,2017072508082135.2,2017072508064310,2017072508080579.2,2017072508070832,2017072508080872.8,2017072508063889,2017072508080352.8,2017072508070479,20170725082456.0,20170725082456.0,20170725080856.0,20170725080648.0,20170725080614.0,20170725080536.0,20170725073634.0,20170725073634.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170726063728.0,20170726063656.0,20170726063742.0,20170726063656.0,20170726063612.0,20170726063523.0,20170726063503.0,20170726063612.0,20170726063523.0,20170726062845.0,2017072709385095,2017072709362584,2017072709383590,2017072709365960,2017072709383857,2017072709362160,2017072709383365,2017072709365609,20170726064300,20170726064613.0,20170726064204,20170726064524.0,20170726064354,20170726064334,20170726064358,20170726064354,20170726064412,20170726064359,20170726064419,20170726064413,20170726064432,20170726064419,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729155928,20170729155904,20170729160009,20170729155247,20170729155745,20170729155731,20170729155749,20170729155745,20170729155904,20170729155817,20170729155731,20170729155719,20170729155817,20170729155749,20170729193905,20170729193931,20170729194054,20170729193842,20170723202124,20170723202027,20170723202143.0,20170723195652,20170723202027,20170723201928,20170723201824,20170723201812,20170723201928,20170723201824,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
90,20170722215433,20170722220211,20170722215654,20170722220211.0,20170722215723.0,2017072316534976.0,2017072316495253,2017072316533428.0,2017072316501189,2017072316533698.0,2017072316494831,2017072316533203.2,2017072316500837,20170723170714.0,20170723170714.0,20170723165418.0,20170723164951.0,20170723164926.0,20170723164858.0,20170723162832.0,20170723162832.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170724212953.0,20170724212922.0,20170724213110.0,20170724212922.0,20170724212849.0,20170724212800.0,20170724212740.0,20170724212849.0,20170724212800.0,20170724212423.0,2017072610294784,2017072610273492,2017072610293273,2017072610282507,2017072610293550,2017072610273070,2017072610293037,2017072610282157,20170724214503,20170724214932.0,20170724214222,20170724214856.0,20170724214653,20170724214633,20170724214658,20170724214653,20170724214712,20170724214658,20170724214719,20170724214712,20170724214732,20170724214719,20170727,20170727,20170727,20170727,20170727,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728214452,20170728214428,20170728214532,20170728213834,20170728214311,20170728214257,20170728214315,20170728214311,20170728214428,20170728214401,20170728214257,20170728214245,20170728214401,20170728214315,20170729024929,20170729024954,20170729025047,20170729024905,20170722202302,20170722202205,20170722202320.0,20170722195834,20170722202205,20170722202105,20170722202002,20170722201950,20170722202105,20170722202002,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0,20170724.0
91,20170724092505,20170724093052,20170724092535,20170724093052.0,20170724092603.0,2017072508013267.2,2017072508000282,2017072508011706.0,2017072508002726,2017072508011996.0,2017072507595860,2017072508011460.0,2017072508002375,20170725081726.0,20170725081726.0,20170725080207.0,20170725080008.0,20170725075933.0,20170725075559.0,20170725072819.0,20170725072819.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170726064904.0,20170726064833.0,20170726064919.0,20170726064833.0,20170726064755.0,20170726064706.0,20170726064646.0,20170726064755.0,20170726064706.0,20170726064012.0,2017072709305531,2017072709290371,2017072709304023,2017072709293364,2017072709304290,2017072709285950,2017072709303798,2017072709293010,20170726065402,20170726065736.0,20170726065310,20170726065644.0,20170726065453,20170726065433,20170726065457,20170726065453,20170726065511,20170726065458,20170726065518,20170726065511,20170726065531,20170726065518,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729160743,20170729160719,20170729160820,20170729160123,20170729160622,20170729160608,20170729160625,20170729160622,20170729160719,20170729160652,20170729160608,20170729160556,20170729160652,20170729160625,20170729194856,20170729194921,20170729195513,20170729194833,20170723203354,20170723203257,20170723203429.0,20170723202309,20170723203257,20170723203158,20170723203054,20170723203042,20170723203158,20170723203054,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
92,20170724093039,20170724093702,20170724093146,20170724093702.0,20170724093213.0,2017072508002980.8,2017072507560250,2017072508001435.2,2017072507592437,2017072508001720.0,2017072507555828,2017072508001208.8,2017072507592082,20170725081621.0,20170725081621.0,20170725080105.0,20170725075607.0,20170725075531.0,20170725075445.0,20170725072731.0,20170725072731.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,,20170726065455.0,20170726065601.0,20170726065455.0,20170726065423.0,20170726065333.0,20170726065314.0,20170726065423.0,20170726065333.0,20170726064610.0,2017072709293590,2017072709275039,2017072709292081,2017072709282187,2017072709292356,2017072709274607,2017072709291846,2017072709281834,20170726065928,20170726070436.0,20170726065836,20170726070347.0,20170726070017,20170726065958,20170726070021,20170726070017,20170726070035,20170726070022,20170726070042,20170726070035,20170726070055,20170726070042,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729160938,20170729160914,20170729160956,20170729160234,20170729160820,20170729160807,20170729160824,20170729160820,20170729160914,20170729160851,20170729160807,20170729160755,20170729160851,20170729160824,20170729195513,20170729195539,20170729195649,20170729195450,20170723203601,20170723203504,20170723203624.0,20170723202514,20170723203504,20170723203403,20170723203259,20170723203247,20170723203403,20170723203259,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
93,20170723191754,20170723192419,20170723191902,20170723192418.0,20170723191930.0,2017072505064546.0,2017072505051032,2017072505062998.0,2017072505052710,2017072505063288.8,2017072505050610,2017072505062772.8,2017072505052357,20170725052347.0,20170725052347.0,20170725050739.0,20170725050515.0,20170725050438.0,20170725050351.0,20170725043308.0,20170725043308.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170726075001.0,20170726074929.0,,20170726074929.0,,20170726074808.0,20170726074748.0,20170726074857.0,20170726074808.0,20170726074040.0,2017072703080248,2017072703060610,2017072703074739,2017072703064654,2017072703075012,2017072703060190,2017072703074510,2017072703064303,20170726075403,20170726075911.0,20170726075306,20170726075823.0,20170726075452,20170726075432,20170726075456,20170726075452,20170726075510,20170726075457,20170726075517,20170726075510,20170726075530,20170726075517,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170729024024,20170729024000,20170729024156,20170729023656,20170729023906,20170729023853,20170729023910,20170729023906,20170729024000,20170729023936,20170729023853,20170729023841,20170729023936,20170729023910,20170729040658,20170729055433,20170729055512,20170729055344,20170723113803,20170723113720,20170723113914.0,20170723112552,20170723113720,20170723113636,20170723113549,20170723113537,20170723113636,20170723113549,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
94,20170723220003,20170723220628,20170723220111,20170723220628.0,20170723220139.0,2017072504361008.8,2017072504341290,2017072504355454.0,2017072504343979,2017072504355744.8,2017072504340868,2017072504355231.2,2017072504343625,20170725045242.0,20170725045242.0,20170725043747.0,20170725043417.0,20170725043343.0,20170725043122.0,20170725040101.0,20170725040101.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170726083421.0,20170726083349.0,20170726083435.0,20170726083349.0,20170726083255.0,20170726083206.0,20170726083147.0,20170726083255.0,20170726083206.0,20170726082527.0,2017072702310120,2017072702292875,2017072702304610,2017072702294675,2017072702304887,2017072702292450,2017072702304384,2017072702294323,20170726083949,20170726084309.0,20170726083858,20170726084212.0,20170726084038,20170726084018,20170726084042,20170726084038,20170726084056,20170726084043,20170726084103,20170726084056,20170726084116,20170726084103,20170728,20170728,20170728,20170728,20170728,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729032837,20170729032814,20170729032921,20170729031746,20170729032244,20170729032230,20170729032247,20170729032244,20170729032814,20170729032313,20170729032230,20170729032218,20170729032313,20170729032247,20170729062445,20170729062510,20170729062619,20170729062421,20170723125144,20170723125101,20170723125250.0,20170723124141,20170723125101,20170723125007,20170723124919,20170723124907,20170723125007,20170723124919,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
95,20170725053619,20170725054306,20170725053751,20170725054306.0,20170725053818.0,2017072701061551.2,2017072701043500,2017072701055998.0,2017072701045262,2017072701060284.8,2017072701043078,2017072701055772.8,2017072701044910,20170727023026.0,20170727023026.0,20170727021411.0,20170727021148.0,20170727021111.0,20170727021024.0,20170727014106.0,20170727014106.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170727140102.0,20170727140030.0,20170727140146.0,20170727140030.0,20170727135958.0,20170727135909.0,20170727135850.0,20170727135958.0,20170727135909.0,20170727135138.0,2017072823333212,2017072823314184,2017072823331706,2017072823320937,2017072823331976,2017072823313762,2017072823331470,2017072823320584,20170727140436,20170727140806.0,20170727140339,20170727140707.0,20170727150536,20170727150516,20170727150540,20170727150536,20170727150554,20170727150541,20170727150600,20170727150554,20170727150613,20170727150601,20170729,20170729,20170729,20170729,20170729,20170730,20170730,20170730,20170730,20170730,20170730,20170730,20170730074815,20170730074751,20170730074854,20170730074156,20170730074647,20170730074633,20170730074651,20170730074647,20170730074751,20170730074727,20170730074633,20170730074622,20170730074727,20170730074651,20170730095548,20170730110756,20170730110835,20170730110707,20170725031530,20170725031448,20170725031641.0,20170725030436,20170725031448,20170725031257,20170725031210,20170725031058,20170725031257,20170725031210,20170727.0,20170727.0,20170727.0,20170727.0,20170727.0,20170727.0,20170727.0
96,20170725063636,20170725064416,20170725063901,20170725064416.0,20170725063928.0,2017072700371842.0,2017072700323057,2017072700370292.8,2017072700330560,2017072700370580.8,2017072700322635,2017072700370059.2,2017072700330207,20170727015908.0,20170727015908.0,20170727014258.0,20170727014030.0,20170727013956.0,20170727013918.0,20170727010808.0,20170727010808.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170727144512.0,20170727144440.0,20170727144526.0,20170727144440.0,20170727144406.0,20170727144317.0,20170727144257.0,20170727144406.0,20170727144317.0,20170727143624.0,2017072822573289,2017072822552120,2017072822571778,2017072822554135,2017072822572054,2017072822551690,2017072822571553,2017072822553784,20170727145009,20170727145341.0,20170727144917,20170727145249.0,20170727145058,20170727145038,20170727145102,20170727145058,20170727145116,20170727145103,20170727145123,20170727145116,20170727145136,20170727145123,20170729,20170729,20170729,20170729,20170729,20170730,20170730,20170730,20170730,20170730,20170730,20170730,20170730082247,20170730082224,20170730082348,20170730081624,20170730082127,20170730082113,20170730082130,20170730082127,20170730082224,20170730082157,20170730082113,20170730082101,20170730082157,20170730082130,20170730115230,20170730115255,20170730115354,20170730115207,20170725043028,20170725042946,20170725043051.0,20170725040907,20170725042946,20170725042901,20170725042813,20170725042801,20170725042901,20170725042813,20170727.0,20170727.0,20170727.0,20170727.0,20170727.0,20170727.0,20170727.0
97,20170723090215,20170723090815,20170723090259,20170723090815.0,20170723090327.0,2017072421344004.0,2017072421312812,2017072421342454.0,2017072421333320,2017072421342740.0,2017072421312390,2017072421342228.8,2017072421332967,20170724215011.0,20170724215011.0,20170724213513.0,20170724213131.0,20170724213054.0,20170724213006.0,20170724210141.0,20170724210141.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0,20170725192152.0,20170725192121.0,,20170725192121.0,20170725192048.0,20170725191959.0,20170725191940.0,20170725192048.0,20170725191959.0,20170725191240.0,2017072618593093,2017072618551632,2017072618591579,2017072618553304,2017072618591846,2017072618551210,2017072618591051,2017072618552953,20170725192525,20170725192853.0,20170725192434,20170725192754.0,20170725192629,20170725192609,20170725192633,20170725192629,20170725192647,20170725192634,20170725192654,20170725192647,20170725192707,20170725192654,20170727,20170727,20170727,20170727,20170727,20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729182743,20170729182720,20170729182822,20170729182059,20170729182603,20170729182549,20170729182606,20170729182603,20170729182720,20170729182633,20170729182549,20170729182537,20170729182633,20170729182606,20170729220612,20170729222151,20170729222230,20170729222102,20170723050909,20170723050827,20170723051023.0,20170723045816,20170723050827,20170723050649,20170723050601,20170723050444,20170723050649,20170723050601,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0,20170725.0
