2.846187304,2.690181691,2.734519207,2.835257906,2.846111737,2.789329501,2.84495158,2.841220445,2.80104005,2.839157126,2.754882813,2.781559372,2.849210511,2.59590132,2.689499161,2.736714674,2.736714674,2.721806192
2.846187304,2.87127759,3.01050242,2.8453344,2.845574311,2.853035786,2.845315175,2.850295347,2.99570979,2.847567111,2.983789063,2.857919098,2.84943152,2.88703208,2.918996466,2.860710907,2.860710907,2.860535395
2.846187304,2.966742926,2.88959396,2.852447977,2.84741361,2.837661877,2.84788817,2.857836547,2.86749511,2.856208921,2.796875,2.836823159,2.848091797,2.96070968,3.001316934,2.858961253,2.858961253,2.903014225
2.846187304,2.896843591,2.888723765,2.843660745,2.845712303,2.836516995,2.846721345,2.848715301,2.80605869,2.852086956,2.624804688,2.830808848,2.833524006,2.59500464,2.836746548,2.822637367,2.822637367,2.73497651
2.846187304,3.056247051,2.843186734,2.838758677,2.84413663,2.835670423,2.845092712,2.84436639,3.08637024,2.844753291,2.969140625,2.829076747,2.867394474,2.92001789,3.056247051,2.826813933,2.826813933,3.108739199
2.846187304,2.878966468,3.000898365,2.833576285,2.846294868,2.919602045,2.848432016,2.84015321,2.84607461,2.839786489,2.7640625,2.912015564,2.84029893,2.95325763,2.844173242,2.833735097,2.833735097,2.832671101
2.846187304,2.890715043,2.935649646,2.852579584,2.845943177,2.890715043,2.844777778,2.852915619,2.86873149,2.855512338,3.014648438,2.890715043,2.838973461,2.91594141,2.890715043,3.028438685,3.028438685,2.829531099
2.846187304,2.932088217,2.914183704,2.837010102,2.845573516,2.708060413,2.845305064,2.840204326,2.91749011,2.836440048,2.75546875,2.733174008,2.845149459,3.04232597,2.869597195,2.838897633,2.838897633,2.875102108
2.846187304,2.844735039,3.134051129,2.838120111,2.846723398,2.695994961,2.846421952,2.836233299,2.77068726,2.836248102,2.633203125,2.733534716,2.842635135,2.64016514,2.844735039,2.786102583,2.786102583,2.847790955
2.846187304,2.817266338,3.122601487,2.841342859,2.844971943,3.145762726,2.846467087,2.852112429,2.90968656,2.846763304,2.917773438,2.894780739,2.84888814,2.95123463,2.817266338,2.926767176,2.926767176,2.906894475
2.846187304,2.940120846,2.865890843,2.829151403,2.84701752,2.818605334,2.846481731,2.834725526,2.79891594,2.822643965,2.83671875,2.826804711,2.828293277,2.87165737,2.940120846,2.802255272,2.802255272,2.862717468
2.846187304,2.844735039,3.157071496,2.847324543,2.847317133,2.844735039,2.844773912,2.853567839,2.68088002,2.848849863,2.672070313,2.844735039,2.849618181,2.60721814,2.844735039,2.769263985,2.769263985,2.849364135
2.846187304,2.759403995,2.98052374,2.842644286,2.845571851,2.98291249,2.844803038,2.84971018,2.84368208,2.849950343,2.711914063,2.868397026,2.843745527,2.97681797,2.830550309,2.846802527,2.846802527,2.84681977
2.846187304,2.775596632,3.002662509,2.82227013,2.845135874,2.756391968,2.846406475,2.821461823,2.82273812,2.824534474,2.750195313,2.75773307,2.839752995,2.77242478,2.827036798,2.819655194,2.819655194,2.797641379
2.846187304,2.791955789,3.17071631,2.846795902,2.846970546,2.791955789,2.845886771,2.854151561,2.76980508,2.853311776,2.510742188,2.791955789,2.844853023,2.63131902,2.791955789,2.920733068,2.920733068,2.848356212
2.846187304,2.839247062,3.083081587,2.842094407,2.844965347,2.875005351,2.846641195,2.84232334,2.97844121,2.844056659,2.875,2.834464692,2.841845667,3.11505017,2.907336647,2.864332871,2.864332871,2.846018348
2.846187304,2.898280495,2.876851746,2.843588626,2.845972928,2.974271384,2.847241545,2.845532653,2.7042566,2.847992866,2.845703125,2.964563308,2.849226599,2.66598279,2.817693958,2.90607721,2.90607721,2.906091924
2.846187304,2.790225256,2.963653429,2.833775206,2.846379684,2.855095143,2.846436198,2.842932011,2.91244461,2.843807812,2.989453125,2.677642488,2.842293088,2.9799352,2.790225256,3.029326506,3.029326506,2.848168248
2.846187304,2.872638698,2.901107774,2.836716185,2.845517622,2.912086579,2.846680299,2.842058369,2.89603064,2.836539618,3.029101563,2.884406622,2.861491702,3.19873977,2.809425552,2.777206205,2.777206205,2.861785942
2.846187304,2.899394473,2.776954517,2.840757915,2.84526171,2.88209515,2.846684526,2.843017282,2.90377688,2.838745014,2.941796875,2.870254265,2.849039648,2.71472276,2.899394473,2.898945409,2.898945409,2.889531372
2.846187304,2.825488579,3.009880572,2.842199454,2.847811313,2.857550776,2.847383547,2.840745084,2.76035071,2.844266189,2.790234375,2.839259044,2.836390178,2.88733484,2.825488579,2.860286867,2.860286867,2.823822125
2.846187304,2.844735039,3.001502531,2.857531946,2.846109452,2.832162576,2.846540968,2.857041966,2.8379941,2.855663737,2.823632813,2.827032885,2.850605717,2.79808176,2.844735039,2.896801775,2.896801775,2.790867399
2.846187304,2.990637757,2.81045825,2.856518547,2.848609725,2.859934429,2.846938932,2.860894776,2.93653673,2.849694155,2.95390625,2.874740912,2.859935419,2.71065751,2.924255605,2.838303127,2.838303127,2.819559765
2.846187304,3.106811338,3.120097096,2.860684461,2.846347762,2.845826028,2.846540888,2.857597947,2.84509809,2.8601612,2.7734375,2.847933426,2.857570192,2.90418096,3.131046745,2.828616503,2.828616503,3.02141095
2.846187304,2.972122462,3.026949825,2.850088245,2.84748758,2.81323149,2.847256049,2.845333247,2.95576717,2.861484495,2.887109375,2.813232495,2.852886542,2.76308661,2.947951899,2.811236976,2.811236976,2.87014554
2.846187304,3.059118049,2.702445493,2.844256021,2.846212733,2.826475802,2.845419185,2.849329064,2.75246494,2.850074986,2.791992188,2.830138442,2.844874889,2.82094473,3.059118049,2.805808854,2.805808854,2.996507962
2.846187304,2.866141297,2.952020023,2.850064376,2.848106837,2.790825606,2.847798556,2.845064535,2.84,2.843764321,3.109960938,2.786102161,2.849878809,2.83439812,2.866141297,2.859998507,2.859998507,2.875948679
2.846187304,2.880608923,2.923013447,2.848110596,2.847146151,2.797472095,2.846404015,2.856159547,2.8768659,2.851289104,2.816210938,2.822160355,2.840010541,2.75654981,2.886569913,2.851246375,2.851246375,2.913077101
2.846187304,2.90331219,2.922400402,2.832853928,2.846398378,2.712913723,2.845029815,2.844061306,2.84,2.841548995,2.905859375,2.695059431,2.836779426,2.95319297,2.90331219,2.837608464,2.837608464,2.901904454
2.846187304,2.926679573,3.267001588,2.841219001,2.846806787,2.755629563,2.846453161,2.837758122,2.84,2.843079968,2.865234375,2.700992251,2.84455425,2.9006854,2.926679573,2.86263333,2.86263333,2.921293153
2.846187304,2.857159025,2.947482547,2.832620968,2.846026069,2.794461652,2.845202243,2.836359255,2.73648547,2.834645549,2.731640625,2.790203758,2.844605811,2.88392506,2.861154002,2.810720336,2.810720336,2.958314488
2.846187304,2.90331219,3.00186568,2.843117872,2.847688695,2.786432525,2.848582314,2.849473111,2.84,2.846030484,3.055273438,2.769994214,2.841740148,2.80184691,2.90331219,2.86913178,2.86913178,2.903589763
2.846187304,2.956012827,2.956561039,2.841950423,2.845984819,2.802046928,2.847982317,2.849568221,2.79664191,2.843081439,2.755273438,2.812347197,2.833590835,2.62973998,2.956012827,2.817563875,2.817563875,2.956259361
2.846187304,2.899394473,2.836230264,2.844020525,2.84660413,2.873033891,2.84754811,2.849367824,2.93069051,2.845908354,2.95546875,2.844365566,2.846283484,2.65588316,2.899394473,2.869183575,2.869183575,2.893180675
2.846187304,2.896029557,2.862296791,2.844557014,2.845791886,2.860732262,2.846742251,2.838860414,3.02257187,2.849746294,2.84,2.860732262,2.854469711,3.70038153,2.860732262,2.939261816,2.939261816,2.835774882
2.846187304,2.825488579,2.848427007,2.836090062,2.846290299,2.902932115,2.847243347,2.84114207,2.85650238,2.841272112,2.929101563,2.897263756,2.839937348,2.77992578,2.825488579,2.849766308,2.849766308,2.834198759
2.846187304,2.925958726,2.691576952,2.845799754,2.846752757,3.072246357,2.847495746,2.842774141,3.00740819,2.850269028,3.194726563,3.042708528,2.853617733,2.75444839,2.913926132,3.001545289,3.001545289,2.796637018
2.846187304,2.844735039,2.895627294,2.840637669,2.84649222,2.865406641,2.847028482,2.846632664,2.87173258,2.84683713,2.884765625,2.875648303,2.863001581,2.56553731,2.844735039,2.836527906,2.836527906,2.848911342
2.846187304,2.832068764,3.102132852,2.836835494,2.845971815,2.768461381,2.846366034,2.831938506,2.85129953,2.840726612,2.778710938,2.730092732,2.833854238,2.84350647,2.855216929,2.917818407,2.917818407,2.774176005
2.846187304,2.844735039,2.896284414,2.842738215,2.846676339,2.862105356,2.846953296,2.845631466,2.88826128,2.846233185,2.875195313,2.901032874,2.849349755,2.51828358,2.844735039,2.841172127,2.841172127,2.848544971
2.846187304,2.946000189,2.941529161,2.841196974,2.844363244,2.906487718,2.845607411,2.840198808,2.80170665,2.835855715,2.84,2.906487718,2.840145269,3.67551069,2.889628433,3.003620185,3.003620185,2.828191929
2.846187304,2.890715043,3.190747552,2.856449041,2.84597917,2.837745246,2.845866367,2.864651189,2.94072954,2.864365144,2.872851563,2.835414747,2.858632709,2.65104834,2.890715043,2.838249414,2.838249414,2.889111591
2.846187304,3.046043668,2.839460588,2.842420185,2.846594679,2.85883374,2.845499926,2.850803056,2.79333416,2.852338585,2.846484375,2.858068582,2.849626593,3.01980348,3.046043668,2.837265369,2.837265369,2.91068952
2.846187304,2.89441352,2.870405827,2.836688848,2.84677813,2.816995832,2.845501601,2.84989467,2.87884826,2.842092541,2.9328125,2.840291008,2.839477307,2.85124088,2.928594105,2.817534121,2.817534121,2.914269448
2.846187304,2.964698111,3.001110199,2.845765867,2.84529808,2.964698111,2.843591936,2.841432906,3.01989838,2.836595015,2.84,2.964698111,2.86147377,3.64642741,2.829674095,2.92529236,2.92529236,2.77562004
2.846187304,2.986177049,2.843221245,2.837570773,2.847474928,2.88370176,2.846872619,2.836811152,2.80213377,2.837123179,2.939257813,2.877264744,2.844069526,2.96486057,2.874913112,2.931656272,2.931656272,2.759646006
2.846187304,2.931043195,2.824034588,2.835408715,2.84725515,2.931043195,2.845669038,2.835066537,2.9366989,2.834396259,3.02421875,2.931043195,2.844677469,2.99400391,2.89973011,2.868944127,2.868944127,2.84272452
2.846187304,3.012998703,2.942239134,2.848074895,2.8458103,2.795709576,2.845712753,2.852003559,2.78153355,2.85395652,2.646289063,2.827247156,2.845343107,2.96588822,3.044512029,2.812009541,2.812009541,2.903168318
2.846187304,2.944353884,2.846130694,2.848083975,2.847380949,2.840185247,2.847107682,2.844235957,2.78833974,2.850129442,2.832617188,2.834610961,2.835962688,2.82623559,2.857573429,2.866480167,2.866480167,2.890573632
2.846187304,3.049074804,3.066981904,2.845475806,2.846069287,2.769177657,2.846595502,2.846803834,2.70625422,2.842197685,2.671875,2.782200914,2.852165084,2.79221991,3.049074804,2.768046951,2.768046951,2.992054601
2.846187304,2.729144844,2.592872062,2.79994562,2.84604581,2.816276041,2.845416205,2.804376635,2.74657642,2.799790757,2.854492188,2.810823403,2.820931158,3.06374066,2.729144844,2.811010837,2.811010837,2.768031435
2.846187304,2.866422964,2.969383021,2.858444483,2.843419889,2.872734751,2.844556368,2.87407991,2.72022302,2.867171963,2.693164063,2.851143453,2.840440851,2.3110746,2.866422964,2.820607052,2.820607052,2.907577361
2.846187304,2.904106726,2.79384344,2.848680101,2.846068826,2.834179964,2.847865687,2.8484276,2.82987492,2.852893123,2.905859375,2.833738269,2.842295151,2.88485857,2.886224597,2.8180201,2.8180201,2.934922806
2.846187304,2.935734956,2.873720086,2.838962816,2.844825009,2.793565652,2.847342104,2.842991694,2.82437912,2.840703272,2.707421875,2.785506803,2.849376438,2.76896509,2.935734956,2.792804197,2.792804197,2.888228198
2.846187304,2.899325079,2.708239302,2.856642705,2.844834089,2.831270502,2.845687326,2.861863157,3.02842355,2.859686974,3.05859375,2.837211352,2.869481081,3.00377406,2.893101796,2.861317626,2.861317626,2.933957384
2.846187304,2.804878152,2.848048894,2.842944189,2.846875664,2.801699305,2.845961737,2.841431212,2.80624913,2.835279206,2.784375,2.804859312,2.821491604,2.62470482,2.804878152,2.806673071,2.806673071,2.899554461
2.846187304,2.807138456,2.768295412,2.800857789,2.845045386,2.844799625,2.845984856,2.823630358,2.84804499,2.812810968,2.80390625,2.839936493,2.874254175,2.59493644,2.935868688,2.823648647,2.823648647,2.890414897
2.846187304,2.942754192,2.842733344,2.845088812,2.846902557,2.836331821,2.846203861,2.846646929,2.88343916,2.846802569,2.768945313,2.838529216,2.871942594,2.68249498,2.933511324,2.850081258,2.850081258,2.892745226
2.846187304,3.073378738,2.941505758,2.871612241,2.845061484,2.824037375,2.844629242,2.871246204,2.89428438,2.870825589,2.9875,2.83117387,2.868679071,2.99272317,3.073378738,2.878301738,2.878301738,3.148621446
2.846187304,2.694440101,2.641251517,2.725898047,2.846203399,2.780433161,2.846154512,2.723423186,2.6951623,2.733656847,2.751367188,2.792528156,2.715927302,2.66678115,2.694440101,2.820094496,2.820094496,2.681725581
2.846187304,2.893380621,2.809600446,2.828099699,2.84645213,2.860396776,2.846332704,2.834256418,2.868735,2.839451756,2.919921875,2.859251513,2.843079307,2.76709776,2.893380621,2.835551704,2.835551704,2.945277661
2.846187304,2.836373132,2.94988053,2.834448894,2.846655326,2.738972335,2.845182707,2.830384189,2.81058238,2.830619353,2.899804688,2.646577614,2.841212421,2.81290455,2.901097486,2.759049022,2.759049022,2.846237011
2.846187304,2.883671666,3.005132654,2.839275495,2.844492216,2.839793826,2.84694339,2.845127088,2.76133259,2.850236629,2.754296875,2.849133821,2.845517767,2.71931529,2.893097455,2.841431265,2.841431265,2.809227599
2.846187304,2.924284269,3.158945739,2.838391561,2.846965646,2.874098034,2.845413191,2.844347225,2.83213335,2.843578724,3,2.906209197,2.847008711,2.82633331,2.941129394,2.866630248,2.866630248,2.871526754
2.846187304,2.792121403,2.722388434,2.82613243,2.847105935,2.850552294,2.846021099,2.826920586,2.79130342,2.825505304,2.820703125,2.833905418,2.837489573,2.97366579,2.804425856,2.843525239,2.843525239,2.773910383
2.846187304,2.902680997,2.884402355,2.840935082,2.845168456,2.851023938,2.846742474,2.843365229,2.89227244,2.847515292,2.928515625,2.838097644,2.852329128,2.95947782,2.943335574,2.844397597,2.844397597,2.832285825
2.846187304,2.845407227,2.827116218,2.836582641,2.844482694,2.868970636,2.84540963,2.837165662,2.87928448,2.842989774,2.875585938,2.860054766,2.84286326,2.83977773,2.756311853,2.873117125,2.873117125,2.884604494
2.846187304,2.743029586,2.759007954,2.830105461,2.845126978,2.743029586,2.843972064,2.838975648,2.81154329,2.835651161,2.6265625,2.743029586,2.84167134,2.75118658,2.650229533,2.779144609,2.779144609,2.748622641
2.846187304,2.789957977,2.826959536,2.826397925,2.845173833,2.831607652,2.846274846,2.833231313,2.84212099,2.836500518,2.92109375,2.827177375,2.839673915,2.72988635,2.765030435,2.835060347,2.835060347,2.709227285
2.846187304,2.881384097,2.991077805,2.864373676,2.845784687,2.855529221,2.844971691,2.861671409,2.9596798,2.865874624,2.975,2.840749686,2.860441071,3.0493792,3.001618265,2.872627774,2.872627774,2.997578869
2.846187304,3.002914692,3.008016959,2.85701382,2.847865538,3.028316698,2.847099826,2.852756541,2.8980904,2.853117416,2.84453125,2.983618907,2.858708908,2.87699245,2.974410008,2.889002879,2.889002879,2.931859071
2.846187304,3.04133989,2.945593121,2.854212817,2.847182553,2.813011618,2.847064324,2.85760725,2.92262576,2.860817568,2.917773438,2.812509475,2.852169467,2.9774558,2.924776623,2.836155796,2.836155796,3.072497818
2.846187304,2.953649427,2.865727077,2.848243349,2.846134684,2.85042106,2.846335603,2.848351985,2.90695658,2.853863715,2.909765625,2.845677808,2.859716651,2.917861,2.992737211,2.865021006,2.865021006,2.884071418
2.846187304,2.884525858,2.974148386,2.771868619,2.845338372,2.814712574,2.845320122,2.781085446,2.71077425,2.783681845,2.745117188,2.815853235,2.789519885,2.64752788,2.86013295,2.825816423,2.825816423,2.874466788
2.846187304,2.840279499,2.690909494,2.762453649,2.845434577,2.785712207,2.847741513,2.774489024,2.69508876,2.770151993,2.719921875,2.795846322,2.776192039,2.88021308,2.820058454,2.82026763,2.82026763,2.716905992
2.846187304,2.842042215,2.912706072,2.861937415,2.847145571,2.84172438,2.846950071,2.872366666,2.81270778,2.867415444,2.89296875,2.832465764,2.872640008,2.90909371,2.806722292,2.833003966,2.833003966,2.864868284
2.846187304,2.785683396,2.604254256,2.807571696,2.845298802,2.803798424,2.846253789,2.807817226,2.76881623,2.808285247,2.779882813,2.808689762,2.812739909,2.92332736,2.785683396,2.788114326,2.788114326,2.783637801
2.846187304,2.914073082,2.942874838,2.908882195,2.847381933,2.8502664,2.846655458,2.921849117,3.03749117,2.902330079,2.7984375,2.828637567,2.896644117,2.85724388,2.774150335,2.81874285,2.81874285,2.848354307
2.846187304,2.958414955,2.838930278,2.851184834,2.847030725,2.916667068,2.84589047,2.851010117,2.89547774,2.854025272,2.953515625,2.906627121,2.850210477,2.9427315,2.958413196,2.856663493,2.856663493,2.88656158
2.846187304,2.919807615,2.90640324,2.839701882,2.845256907,2.826128322,2.847738668,2.843076419,2.97659704,2.847734426,2.889648438,2.835155863,2.84877427,3.0249441,2.95339708,2.835990829,2.835990829,2.913776364
2.846187304,2.88930503,2.737416748,2.841724957,2.844506093,2.804009505,2.846147526,2.837322901,2.77827098,2.842179397,2.799414063,2.817370146,2.836324622,2.7806042,2.835229312,2.819634763,2.819634763,2.717137053
2.846187304,2.962767718,2.928113097,2.852219066,2.847056336,2.819115255,2.84541635,2.852475878,2.90500367,2.852770815,2.840234375,2.823200714,2.848017384,3.07394181,2.88495688,2.822395836,2.822395836,2.807120929
2.846187304,2.864962596,3.016495654,2.819701019,2.846071157,2.864962596,2.847554025,2.83806894,2.84,2.836299466,2.84,2.864962596,2.851501462,2.91697034,2.858223612,2.945768581,2.945768581,2.724343574
2.846187304,2.938685196,3.238017048,2.862547292,2.847617681,2.847741082,2.848433892,2.859995471,2.90873474,2.859966614,2.78125,2.848308549,2.856610518,2.93350991,2.855580411,2.836111334,2.836111334,2.874255098
2.846187304,2.855369823,2.912641671,2.837916433,2.84572482,2.832349973,2.846389139,2.842483853,2.84376722,2.843810397,2.838671875,2.825951129,2.841376789,2.71173067,2.866285416,2.809670741,2.809670741,2.844766095
2.846187304,2.852383158,2.927640343,2.819911122,2.845738679,2.826063701,2.845596661,2.827486628,2.77703633,2.824376432,2.773046875,2.818093166,2.843306948,2.76341403,2.666069285,2.801019701,2.801019701,2.775811957
2.846187304,2.868549271,2.683629845,2.843790463,2.845679263,2.812524771,2.845591358,2.840749651,2.79815554,2.840654907,2.73515625,2.808164831,2.842045602,2.81555281,2.733222136,2.808098725,2.808098725,2.786416816
2.846187304,2.865699671,2.927370625,2.841114914,2.846136513,2.802556537,2.846558136,2.839346853,2.82925524,2.845230456,2.732421875,2.82314104,2.848349426,2.76603506,2.865699671,2.826927536,2.826927536,2.726789532
2.846187304,2.968423795,2.933893586,2.90081033,2.844932018,2.855801731,2.84528213,2.901105288,3.0344385,2.910545586,3.079101563,2.850793851,2.948812127,2.93974434,2.968423795,2.902547751,2.902547751,3.015276746
2.846187304,2.95724184,2.877574804,2.843370467,2.845351916,2.853043718,2.846961302,2.841433272,2.87738963,2.846706808,3.080664063,2.850913543,2.84986656,2.96205534,2.908281192,2.820237331,2.820237331,2.857492479
0.0504,0.0789,0.0502,0.0496,0.0504,0.0562,0.0503,0.0498,0.0509,0.0498,0.051,0.0479,0.0493,0.09558,0.04914,0.05681,0.05681,0.0475
